id,title,street,city,meta,lon,lat,zip
5779419,M'Eat,Haringvliet 637,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.49296944289229,51.9196746486333,3011 ZP
5779422,De Gele Kanarie,Goudsesingel 284,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.48943536076779,51.9241810503693,3011 KH
5779431,WORM,Boomgaardsstraat 71,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Ja', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.47633610321106,51.9157610957233,3012 XA
5779434,Chocolate Company Cafe,Oude Binnenweg 109A,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.4746390395332,51.9175286247058,3012 JB
5779437,Baek Food&Drinks,Blaak 329,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.48444223547365,51.9188702073249,3011 GB
5779440,Fenix Food Factory,Nico Koomanskade 1025,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Ja', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.48768260740613,51.9020056487962,3072 LM
5779443,Lunchroom Figaro,Oude Binnenweg 53 A,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Nee', 'presenter': 'text'}]",4.47620274579313,51.9178745025092,3012 JA
5779446,Cafe Lunchroom Shino,1e Middellandstraat 128b,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Nee', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.45955796974907,51.9182344202957,3021 BJ
5779449,Bokaal,Nieuwemarkt 11,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.4883942765208,51.9223646004158,3011 HP
5779452,Plan C - The Social Club,Slepersvest 1,Rotterdam,"[{'key': 'rolstoel', 'title': 'Rolstoel', 'value': 'Nee', 'presenter': 'text'}, {'key': 'baby', 'title': 'Baby', 'value': 'Ja', 'presenter': 'text'}, {'key': 'prulbak', 'title': 'Prullenbak', 'value': 'Ja', 'presenter': 'text'}]",4.49125650762628,51.9200841309416,3011 MK
